,RegionID,RegionName,City,State,Metro,CountyName,SizeRank,1996-04,1996-05,1996-06,1996-07,1996-08,1996-09,1996-10,1996-11,1996-12,1997-01,1997-02,1997-03,1997-04,1997-05,1997-06,1997-07,1997-08,1997-09,1997-10,1997-11,1997-12,1998-01,1998-02,1998-03,1998-04,1998-05,1998-06,1998-07,1998-08,1998-09,1998-10,1998-11,1998-12,1999-01,1999-02,1999-03,1999-04,1999-05,1999-06,1999-07,1999-08,1999-09,1999-10,1999-11,1999-12,2000-01,2000-02,2000-03,2000-04,2000-05,2000-06,2000-07,2000-08,2000-09,2000-10,2000-11,2000-12,2001-01,2001-02,2001-03,2001-04,2001-05,2001-06,2001-07,2001-08,2001-09,2001-10,2001-11,2001-12,2002-01,2002-02,2002-03,2002-04,2002-05,2002-06,2002-07,2002-08,2002-09,2002-10,2002-11,2002-12,2003-01,2003-02,2003-03,2003-04,2003-05,2003-06,2003-07,2003-08,2003-09,2003-10,2003-11,2003-12,2004-01,2004-02,2004-03,2004-04,2004-05,2004-06,2004-07,2004-08,2004-09,2004-10,2004-11,2004-12,2005-01,2005-02,2005-03,2005-04,2005-05,2005-06,2005-07,2005-08,2005-09,2005-10,2005-11,2005-12,2006-01,2006-02,2006-03,2006-04,2006-05,2006-06,2006-07,2006-08,2006-09,2006-10,2006-11,2006-12,2007-01,2007-02,2007-03,2007-04,2007-05,2007-06,2007-07,2007-08,2007-09,2007-10,2007-11,2007-12,2008-01,2008-02,2008-03,2008-04,2008-05,2008-06,2008-07,2008-08,2008-09,2008-10,2008-11,2008-12,2009-01,2009-02,2009-03,2009-04,2009-05,2009-06,2009-07,2009-08,2009-09,2009-10,2009-11,2009-12,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04
44,91685,77036,Houston,TX,Houston,Harris,45,120400.0,118700.0,117300.0,116100.0,115300.0,114700.0,114400.0,114300.0,114300.0,114300.0,114700.0,115300.0,115900.0,116600.0,117300.0,117900.0,118400.0,118800.0,119000.0,119100.0,118800.0,118400.0,118000.0,117700.0,117300.0,116800.0,116200.0,115700.0,115100.0,114500.0,113800.0,113200.0,112400.0,111600.0,111000.0,110600.0,110200.0,110100.0,110000.0,110100.0,110200.0,110400.0,110600.0,111000.0,111300.0,111700.0,112300.0,113100.0,114000.0,114900.0,116000.0,117000.0,118000.0,119000.0,119700.0,120300.0,120700.0,120800.0,120800.0,120700.0,120500.0,120200.0,119900.0,119600.0,119300.0,119100.0,118800.0,118600.0,118400.0,118300.0,118200.0,118300.0,118400.0,118600.0,119000.0,119400.0,119900.0,120300.0,120700.0,121200.0,121500.0,121700.0,121800.0,121900.0,121900.0,121800.0,121500.0,121000.0,120600.0,120400.0,120500.0,121000.0,122000.0,123300.0,124800.0,126500.0,128000.0,129200.0,130100.0,130700.0,131200.0,131500.0,131800.0,131900.0,132000.0,131900.0,131800.0,131600.0,131400.0,131200.0,131100.0,131000.0,130800.0,130600.0,130500.0,130400.0,130400.0,130400.0,130600.0,131000.0,131500.0,132100.0,132800.0,133600.0,134500.0,135400.0,136200.0,136700.0,137100.0,137300.0,137400.0,137400.0,137600.0,138000.0,138500.0,138900.0,139000.0,138900.0,138600.0,138100.0,137400.0,136600.0,135600.0,134400.0,133200.0,132000.0,130800.0,129600.0,128900.0,128300.0,127800.0,127200.0,126800.0,126400.0,126100.0,125500.0,125000.0,124400.0,123900.0,123600.0,123700.0,124100.0,124600.0,125200.0,125500.0,125900.0,126500.0,126900.0,126800.0,126800.0,126700.0,126200.0,125000.0,124500.0,125100.0,125200.0,124900.0,125000.0,125400.0,125900.0,126200.0,126400.0,126700.0,127200.0,127400.0,126700.0,125300.0,125000.0,125200.0,124500.0,123400.0,123200.0,123200.0,122800.0,122500.0,122800.0,123600.0,124100.0,124100.0,123700.0,123800.0,124400.0,124900.0,125100.0,125200.0,125800.0,126800.0,127600.0,128300.0,129200.0,130200.0,131300.0,132300.0,133200.0,134200.0,135600.0,137200.0,138900.0,140300.0,141600,142900,144000,144700,144400,143500,143000,143100,143100,143200,143300,143300,143800,145100,146600,148400,151400,154800,157600,158700,157900,157400,159300,162500,165200,167000,168100,168200,167900,168100,169000,170200,171300,172900,174900,175500,174900,174600,175000,176000,177200,177700,177700,179800,185100,189800
